"DateTime","Temperature","Dew Point","Relative Humidity"
"2025-02-22 18:50:00",35.6,24.64,64.42
"2025-02-22 19:00:00",37.4,24.62,60
"2025-02-22 19:15:00",35.6,26.47,69.43
"2025-02-22 19:30:00",33.8,24.67,69.22
"2025-02-22 19:45:00",35.6,24.64,64.42
"2025-02-22 19:56:00",35.96,22.82,58.89
"2025-02-22 20:10:00",33.8,22.84,64.18
"2025-02-22 20:25:00",35.6,28.29,74.78
"2025-02-22 20:40:00",33.8,28.31,80.34
"2025-02-22 20:55:00",33.8,30.15,86.48
"2025-02-22 21:05:00",33.8,30.15,86.48
"2025-02-22 21:20:00",33.8,28.31,80.34
"2025-02-22 21:35:00",33.8,28.31,80.34
"2025-02-22 21:50:00",33.8,28.31,80.34
"2025-02-22 22:00:00",33.8,26.49,74.6
"2025-02-22 22:15:00",33.8,24.67,69.22
"2025-02-22 22:30:00",32,24.69,74.41
"2025-02-22 22:45:00",30.2,24.71,80.04
"2025-02-22 22:56:00",30.92,23.97,75.43
"2025-02-22 23:10:00",33.8,22.84,64.18
"2025-02-22 23:25:00",30.2,24.71,80.04
"2025-02-22 23:40:00",32,24.69,74.41
"2025-02-22 23:55:00",30.2,24.71,80.04
"2025-02-23 00:05:00",32,24.69,74.41
"2025-02-23 00:20:00",28.4,22.91,79.89
"2025-02-23 00:35:00",30.2,24.71,80.04
"2025-02-23 00:50:00",30.2,24.71,80.04
